applicant_id,age,income,employment_length,loan_amount,credit_score,existing_debt,num_credit_accounts,credit_history_years,num_late_payments,home_ownership,loan_purpose,default
APP104655,30,33271.0,33.0,13678.81,726.0,4709.09,14,20,0,RENT,debt_consolidation,0
APP104656,27,81211.88,33.0,4594.31,646.0,4512.39,2,12,2,OWN,credit_card,0
APP104657,49,34250.68,0.0,4616.14,615.0,21144.46,1,25,0,OWN,debt_consolidation,1
APP104658,41,50100.82,17.0,10649.15,601.0,1679.64,6,29,2,MORTGAGE,credit_card,0
APP104659,45,117730.92,24.0,8613.01,674.0,4895.23,9,16,1,RENT,car,0
APP104660,61,44445.9,9.0,6091.11,600.0,5130.8,9,7,0,RENT,credit_card,1
APP104661,49,24770.14,16.0,10647.83,662.0,8222.59,14,26,1,RENT,credit_card,0
APP104662,28,26534.89,3.0,11220.08,720.0,2043.18,6,19,3,RENT,other,1
APP104663,39,36327.46,7.0,6464.38,658.0,3869.23,1,11,1,MORTGAGE,credit_card,1
APP104664,36,26464.32,0.0,7249.75,808.0,3051.49,6,12,4,OWN,debt_consolidation,0
APP104665,61,27472.93,39.0,11270.79,651.0,811.16,12,22,1,OWN,credit_card,0
APP104666,36,59434.31,34.0,5363.4,757.0,12456.31,0,19,1,RENT,credit_card,0
APP104667,27,60662.33,16.0,6888.3,728.0,1516.34,4,18,2,RENT,credit_card,0
APP104668,57,15939.47,0.0,13634.53,772.0,1362.97,10,23,0,OWN,debt_consolidation,0
APP104669,41,24122.86,13.0,9756.59,807.0,10489.21,3,2,2,RENT,other,1
APP104670,25,28796.17,17.0,7432.95,509.0,3759.78,7,10,1,OWN,credit_card,1
APP104671,54,48998.48,6.0,5756.92,671.0,3865.22,2,15,1,MORTGAGE,home_improvement,0
APP104672,31,64314.33,,5388.77,641.0,3924.62,1,7,2,MORTGAGE,debt_consolidation,1
APP104673,63,140222.25,39.0,9144.86,658.0,11608.54,11,22,0,RENT,credit_card,0
APP104674,61,28772.15,33.0,33372.5,618.0,3160.68,11,7,0,RENT,credit_card,1
APP104675,39,29499.71,34.0,13897.61,606.0,7911.34,0,20,0,RENT,credit_card,1
APP104676,48,48741.45,33.0,4448.32,562.0,1972.5,8,13,2,MORTGAGE,debt_consolidation,1
APP104677,48,25819.66,2.0,15128.41,657.0,6399.89,6,16,1,MORTGAGE,credit_card,1
APP104678,53,33844.07,22.0,6277.13,724.0,10118.83,5,0,2,OWN,debt_consolidation,1
APP104679,24,29509.9,22.0,9868.33,610.0,15124.59,10,23,1,MORTGAGE,debt_consolidation,1
APP104680,36,9790.55,4.0,6951.3,623.0,1423.25,9,7,1,OWN,business,1
APP104681,29,38623.52,5.0,33311.33,594.0,3876.32,2,27,3,RENT,credit_card,1
APP104682,55,33150.71,22.0,5011.72,570.0,17653.53,14,28,1,MORTGAGE,credit_card,0
APP104683,24,68570.35,28.0,11946.19,631.0,10275.27,3,4,1,MORTGAGE,credit_card,1
APP104684,46,36415.33,8.0,6560.39,677.0,4191.4,8,1,1,MORTGAGE,business,0
APP104685,56,19392.2,19.0,15418.09,750.0,4929.77,2,7,0,MORTGAGE,debt_consolidation,0
APP104686,67,31918.8,3.0,11802.57,554.0,6233.01,9,9,2,RENT,other,1
APP104687,35,12764.95,4.0,21009.53,647.0,3646.83,0,29,0,RENT,car,0
APP104688,21,19821.87,23.0,15227.69,744.0,7613.82,4,2,1,MORTGAGE,debt_consolidation,1
APP104689,56,,22.0,6528.16,555.0,7276.51,6,7,1,RENT,car,1
APP104690,21,32090.96,30.0,56938.19,751.0,2014.6,1,5,1,MORTGAGE,car,0
APP104691,24,57598.63,36.0,13811.48,614.0,3321.54,7,24,0,MORTGAGE,home_improvement,0
APP104692,69,13582.72,7.0,7112.46,706.0,3417.73,8,20,0,RENT,credit_card,0
APP104693,63,32169.35,13.0,11196.14,632.0,4006.13,14,15,2,OWN,car,1
APP104694,55,28630.95,34.0,14450.73,686.0,6099.13,5,25,0,MORTGAGE,business,0
APP104695,61,58566.86,2.0,14124.65,778.0,5678.14,10,11,0,RENT,debt_consolidation,0
APP104696,24,50837.08,33.0,13327.93,640.0,2763.34,3,7,1,MORTGAGE,credit_card,1
APP104697,25,50067.43,37.0,17674.7,729.0,14360.26,14,21,3,OWN,credit_card,0
APP104698,35,78488.31,3.0,16662.28,671.0,4934.69,14,26,1,OWN,other,0
APP104699,22,30210.85,5.0,5951.87,587.0,15849.53,11,22,1,RENT,credit_card,1
APP104700,64,70794.77,27.0,35060.57,638.0,15555.19,3,0,0,MORTGAGE,credit_card,1
APP104701,23,21544.95,19.0,32251.91,633.0,2106.19,14,8,0,MORTGAGE,debt_consolidation,1
APP104702,47,21153.51,39.0,16003.76,537.0,3320.03,5,29,4,OWN,home_improvement,1
APP104703,62,52911.36,21.0,10129.61,686.0,3519.9,3,0,1,MORTGAGE,car,1
APP104704,57,17113.62,26.0,10234.62,702.0,6314.78,6,14,0,MORTGAGE,other,0
APP104705,32,48357.8,9.0,8149.74,714.0,8787.87,2,23,1,RENT,home_improvement,0
APP104706,44,38202.51,12.0,8807.59,764.0,5527.78,5,26,3,OWN,home_improvement,0
APP104707,47,62064.31,7.0,2664.92,726.0,3163.0,5,20,1,MORTGAGE,home_improvement,0
APP104708,58,35252.02,,24789.07,601.0,18421.67,14,26,0,RENT,car,1
APP104709,41,37347.62,4.0,20059.78,618.0,3460.81,7,3,1,MORTGAGE,credit_card,1
APP104710,34,46846.54,35.0,3619.13,717.0,8896.94,11,8,1,RENT,debt_consolidation,0
APP104711,59,26073.51,2.0,16881.82,681.0,4770.8,12,1,3,OWN,credit_card,1
APP104712,64,25511.81,,9851.42,648.0,4665.11,14,24,1,MORTGAGE,car,0
APP104713,44,46037.65,20.0,8782.99,580.0,8425.36,8,19,1,MORTGAGE,car,1
APP104714,22,35787.58,2.0,13302.47,607.0,16888.74,8,27,1,RENT,home_improvement,1
APP104715,45,29624.09,33.0,3478.4,696.0,6272.89,14,18,3,RENT,car,1
APP104716,64,34843.01,20.0,9830.55,493.0,3324.03,10,18,3,RENT,debt_consolidation,1
APP104717,69,80602.08,5.0,10380.55,462.0,16059.53,4,22,0,OWN,other,1
APP104718,40,29099.92,5.0,10386.57,705.0,7295.96,8,12,2,RENT,debt_consolidation,1
APP104719,28,28681.0,28.0,4356.86,607.0,5632.4,8,26,2,OWN,debt_consolidation,0
APP104720,49,15464.12,24.0,12940.92,687.0,11182.88,8,29,1,RENT,debt_consolidation,0
APP104721,61,35554.55,16.0,18692.71,776.0,6359.94,9,19,1,OWN,debt_consolidation,0
APP104722,67,50435.06,16.0,12637.18,568.0,35086.16,6,10,2,RENT,debt_consolidation,1
APP104723,23,55165.83,1.0,8625.58,516.0,4922.08,2,19,2,RENT,debt_consolidation,1
APP104724,35,38334.62,1.0,49683.31,627.0,12329.16,5,28,1,RENT,business,1
APP104725,44,58566.42,21.0,5683.12,595.0,6999.48,11,15,3,OWN,credit_card,1
APP104726,25,52345.18,14.0,15741.74,647.0,6981.0,14,22,2,OWN,debt_consolidation,1
APP104727,64,63352.85,10.0,11452.51,693.0,3678.79,9,16,0,OWN,credit_card,0
APP104728,26,59406.05,15.0,33103.28,676.0,3693.42,11,13,0,MORTGAGE,home_improvement,0
APP104729,53,79617.49,24.0,12482.09,653.0,7312.24,2,29,2,MORTGAGE,car,1
APP104730,66,33361.35,11.0,14195.68,734.0,2453.79,11,10,0,OWN,credit_card,0
APP104731,54,18703.59,13.0,13405.63,703.0,3101.25,6,1,0,RENT,home_improvement,1
APP104732,58,50607.72,11.0,5244.87,635.0,4975.29,10,23,1,MORTGAGE,debt_consolidation,1
APP104733,33,53652.14,26.0,5876.24,700.0,13257.23,9,16,2,MORTGAGE,business,0
APP104734,61,79618.18,2.0,8388.35,526.0,5241.83,11,0,1,MORTGAGE,business,1
APP104735,41,68916.11,36.0,17578.46,735.0,5175.82,11,7,4,OWN,debt_consolidation,1
APP104736,24,96060.76,22.0,11382.79,651.0,2107.18,9,22,4,MORTGAGE,credit_card,1
APP104737,38,49509.85,9.0,8742.57,553.0,19082.94,6,21,2,MORTGAGE,car,1
APP104738,38,40717.18,30.0,22546.16,616.0,11916.66,12,15,3,MORTGAGE,debt_consolidation,0
APP104739,46,18169.66,37.0,3012.55,733.0,13039.83,10,22,1,MORTGAGE,debt_consolidation,0
APP104740,33,42363.75,2.0,4548.3,588.0,1537.44,2,29,3,OWN,debt_consolidation,1
APP104741,43,27549.74,8.0,2212.86,682.0,6510.96,3,7,0,OWN,debt_consolidation,0
APP104742,41,40366.48,5.0,20434.63,720.0,2320.17,4,6,0,MORTGAGE,debt_consolidation,0
APP104743,37,37318.95,2.0,9339.09,651.0,9111.6,4,22,2,OWN,car,1
APP104744,55,45975.63,29.0,17672.68,580.0,6357.27,10,11,2,OWN,debt_consolidation,1
APP104745,35,34590.51,7.0,9269.13,644.0,7443.26,0,19,2,RENT,home_improvement,1
APP104746,58,57960.1,15.0,18286.35,537.0,2770.3,3,15,2,MORTGAGE,business,0
APP104747,33,9306.08,,9172.35,,2139.07,7,28,3,OWN,business,1
APP104748,63,39934.54,24.0,12656.76,561.0,2943.69,2,2,0,MORTGAGE,home_improvement,1
APP104749,38,66253.59,27.0,11592.44,646.0,6287.01,2,24,2,RENT,credit_card,0
APP104750,22,92505.58,3.0,12120.15,548.0,4048.96,6,28,2,RENT,credit_card,0
APP104751,28,52364.32,38.0,27196.47,656.0,6018.11,9,23,2,MORTGAGE,credit_card,1
APP104752,60,84325.66,3.0,3734.41,740.0,2166.4,5,29,0,RENT,car,0
APP104753,63,39516.28,28.0,9499.27,745.0,4889.14,14,4,0,RENT,debt_consolidation,0
APP104754,31,36367.52,25.0,11145.51,550.0,15004.16,6,28,1,OWN,debt_consolidation,1
APP104755,50,,16.0,10188.06,596.0,6411.63,14,29,1,MORTGAGE,debt_consolidation,1
APP104756,49,36257.55,33.0,7795.24,718.0,6740.75,8,27,1,MORTGAGE,credit_card,0
APP104757,27,24558.7,35.0,7180.83,706.0,6784.04,5,23,0,OWN,credit_card,0
APP104758,43,28067.84,2.0,24785.37,600.0,3263.18,1,10,2,MORTGAGE,business,0
APP104759,54,20825.29,38.0,9485.95,611.0,18131.25,11,25,3,MORTGAGE,credit_card,1
APP104760,68,47296.36,9.0,42734.76,656.0,6539.52,8,0,0,OWN,home_improvement,1
APP104761,62,36522.94,31.0,13588.31,503.0,5663.29,14,22,1,MORTGAGE,car,1
APP104762,25,30328.92,32.0,8318.25,692.0,8514.95,14,5,1,OWN,car,0
APP104763,32,27355.1,22.0,13788.74,736.0,10431.18,7,25,0,MORTGAGE,debt_consolidation,0
APP104764,42,46748.07,34.0,10565.61,618.0,1814.41,3,6,3,OWN,car,0
APP104765,28,53649.32,33.0,22141.29,536.0,5141.45,5,18,3,OWN,home_improvement,1
APP104766,48,20634.98,20.0,4911.66,763.0,29382.22,1,3,2,RENT,credit_card,1
APP104767,21,19075.45,7.0,3358.63,667.0,18476.42,2,0,3,OWN,car,1
APP104768,26,58527.67,17.0,12290.58,706.0,4513.72,6,1,1,RENT,credit_card,0
APP104769,23,18259.37,36.0,16340.75,544.0,8799.05,2,13,3,RENT,debt_consolidation,1
APP104770,35,47750.43,8.0,11749.23,544.0,3784.67,12,25,1,OWN,debt_consolidation,1
APP104771,58,81507.85,39.0,14816.33,683.0,6521.97,12,7,3,RENT,home_improvement,1
APP104772,29,81602.68,7.0,13565.19,732.0,3406.18,2,6,3,RENT,credit_card,0
APP104773,69,52519.32,26.0,4071.47,559.0,3360.26,3,9,0,MORTGAGE,car,1
APP104774,34,51761.65,25.0,11716.39,641.0,3061.06,12,5,0,OWN,business,0
APP104775,23,111966.36,7.0,21808.79,523.0,18879.97,4,8,3,MORTGAGE,home_improvement,1
APP104776,37,11302.76,18.0,10971.54,593.0,3346.4,3,11,1,RENT,home_improvement,1
APP104777,57,28791.4,5.0,4509.88,629.0,12251.66,11,18,1,OWN,debt_consolidation,1
APP104778,26,55505.97,14.0,8100.54,689.0,3479.59,6,18,1,RENT,home_improvement,0
APP104779,24,30679.7,38.0,13822.51,481.0,3175.08,12,23,2,RENT,credit_card,1
APP104780,62,67500.42,2.0,29067.56,755.0,6711.14,7,11,2,OWN,home_improvement,0
APP104781,50,35607.91,34.0,3060.07,636.0,1738.91,3,26,0,MORTGAGE,credit_card,0
APP104782,37,38788.22,27.0,12292.43,753.0,8364.34,2,22,1,OWN,home_improvement,0
APP104783,58,31655.36,29.0,5657.15,705.0,4407.65,10,26,0,RENT,car,0
APP104784,62,27965.99,11.0,13421.81,718.0,3163.37,6,21,1,OWN,business,0
APP104785,38,27624.13,37.0,14082.65,811.0,2664.08,6,0,1,MORTGAGE,credit_card,0
APP104786,48,41588.67,10.0,8605.11,587.0,23791.15,10,6,1,OWN,business,1
APP104787,21,24654.57,20.0,14457.37,660.0,4781.7,4,22,1,RENT,home_improvement,1
APP104788,36,58489.49,1.0,19612.79,570.0,4623.08,14,4,5,MORTGAGE,credit_card,1
APP104789,50,50342.9,35.0,8966.56,641.0,9880.92,7,27,3,MORTGAGE,credit_card,1
APP104790,30,62925.59,28.0,4436.87,707.0,2506.6,12,8,2,OWN,car,1
APP104791,69,,6.0,23279.86,740.0,12178.63,11,23,1,MORTGAGE,credit_card,0
APP104792,68,15525.85,26.0,16272.26,619.0,4776.23,9,8,0,OWN,car,1
APP104793,33,36239.58,7.0,13880.69,553.0,1624.55,1,3,1,RENT,home_improvement,1
APP104794,40,154724.33,17.0,6538.22,655.0,3215.07,11,7,0,OWN,debt_consolidation,0
APP104795,30,68398.38,20.0,17876.84,581.0,2046.47,1,28,0,RENT,credit_card,0
APP104796,45,27522.99,37.0,33706.82,603.0,5244.44,11,15,2,MORTGAGE,credit_card,1
APP104797,27,44902.83,13.0,9202.35,703.0,2604.84,13,15,0,RENT,car,0
APP104798,40,52249.91,0.0,10474.46,688.0,2385.2,7,17,0,OWN,car,0
APP104799,48,18321.05,17.0,5223.3,716.0,6209.04,14,17,1,MORTGAGE,debt_consolidation,0
APP104800,50,72028.2,37.0,6427.07,623.0,5090.58,9,22,0,MORTGAGE,home_improvement,0
APP104801,50,33399.22,31.0,5193.99,730.0,12930.26,7,8,1,MORTGAGE,home_improvement,1
APP104802,31,34705.71,2.0,10705.29,651.0,12479.97,7,0,3,RENT,car,1
APP104803,59,36749.96,2.0,8066.97,627.0,5162.07,2,25,3,OWN,credit_card,1
APP104804,54,64361.45,30.0,12378.05,562.0,7329.91,0,10,2,RENT,debt_consolidation,1
APP104805,57,24894.67,28.0,5795.63,482.0,1593.96,1,26,0,MORTGAGE,debt_consolidation,1
APP104806,43,15467.79,22.0,8950.51,524.0,8576.94,13,18,2,RENT,credit_card,1
APP104807,64,42679.66,3.0,5585.22,667.0,6826.46,2,24,1,RENT,car,0
APP104808,40,13071.26,11.0,11076.08,577.0,10543.49,9,22,0,MORTGAGE,business,1
APP104809,60,31239.8,33.0,3716.75,518.0,3846.88,4,6,1,OWN,credit_card,1
APP104810,30,65738.31,5.0,10839.44,616.0,3873.79,5,5,1,MORTGAGE,home_improvement,1
APP104811,33,48511.05,8.0,8372.95,672.0,3893.19,10,3,1,MORTGAGE,car,1
APP104812,46,61155.68,18.0,11032.25,683.0,15485.62,13,7,0,RENT,debt_consolidation,0
APP104813,48,49522.17,29.0,3672.54,647.0,6163.12,1,29,0,OWN,credit_card,0
APP104814,57,121196.35,33.0,14659.29,645.0,1485.09,7,0,3,MORTGAGE,debt_consolidation,1
APP104815,35,27061.85,23.0,8273.01,606.0,8229.7,2,26,0,RENT,credit_card,0
APP104816,63,44314.44,19.0,11274.15,700.0,3392.63,3,12,1,OWN,business,0
APP104817,37,29171.27,15.0,3222.64,635.0,11703.75,10,25,1,OWN,car,0
APP104818,47,58594.76,1.0,4695.5,643.0,7562.83,0,25,1,OWN,home_improvement,0
APP104819,66,35214.48,10.0,7831.49,733.0,13257.99,3,23,0,OWN,business,0
APP104820,47,85769.82,8.0,22590.85,713.0,11283.4,8,9,3,OWN,credit_card,0
APP104821,54,,2.0,13580.13,635.0,10403.46,3,3,3,RENT,credit_card,1
APP104822,65,73391.49,29.0,10699.21,623.0,12180.35,5,15,2,MORTGAGE,debt_consolidation,0
APP104823,68,48852.94,14.0,5684.03,623.0,9433.73,8,15,1,OWN,credit_card,0
APP104824,45,,20.0,5096.15,488.0,2821.22,13,7,1,MORTGAGE,home_improvement,1
APP104825,41,47630.15,8.0,11684.2,737.0,1968.71,1,3,1,MORTGAGE,home_improvement,0
APP104826,30,41383.28,23.0,15069.28,595.0,2529.55,7,13,3,MORTGAGE,debt_consolidation,1
APP104827,47,43389.7,5.0,11219.23,718.0,8818.05,9,12,0,MORTGAGE,business,0
APP104828,65,,27.0,27604.51,653.0,829.88,7,5,1,OWN,debt_consolidation,0
APP104829,44,25570.78,29.0,6571.67,761.0,4854.59,0,4,3,OWN,debt_consolidation,0
APP104830,38,30713.71,12.0,11021.71,692.0,3973.13,11,14,2,OWN,credit_card,0
APP104831,26,15653.15,8.0,3583.5,722.0,13083.09,3,14,1,RENT,credit_card,0
APP104832,40,55324.67,31.0,11233.18,602.0,4474.86,1,15,0,OWN,home_improvement,1
APP104833,32,19583.02,8.0,23899.77,547.0,3659.88,6,20,0,MORTGAGE,home_improvement,1
APP104834,68,32570.96,7.0,5298.05,661.0,14084.25,2,18,3,MORTGAGE,home_improvement,0
APP104835,46,50212.66,13.0,16403.97,496.0,4566.37,9,25,2,RENT,credit_card,1
APP104836,27,55254.13,38.0,23496.9,612.0,4012.84,8,27,2,RENT,debt_consolidation,0
APP104837,24,14953.1,18.0,6543.14,554.0,3322.99,3,2,1,RENT,debt_consolidation,1
APP104838,62,34685.46,10.0,13097.33,582.0,6176.53,13,10,3,MORTGAGE,business,1
APP104839,66,45700.86,20.0,25534.33,697.0,3769.94,13,26,3,MORTGAGE,debt_consolidation,0
APP104840,58,37272.39,13.0,11364.9,692.0,3780.85,4,27,0,RENT,credit_card,1
APP104841,27,71113.86,26.0,15867.51,637.0,15680.7,13,5,2,OWN,car,1
APP104842,25,24079.03,17.0,3413.97,675.0,5110.81,4,6,0,MORTGAGE,credit_card,1
APP104843,30,13036.12,23.0,14161.49,606.0,3433.81,7,28,3,RENT,other,0
APP104844,57,54456.8,17.0,13498.62,844.0,2217.01,8,4,3,MORTGAGE,other,0
APP104845,58,27762.93,19.0,4466.11,674.0,5760.68,4,14,0,RENT,car,0
APP104846,62,15074.05,17.0,5549.17,602.0,3140.7,9,25,2,RENT,credit_card,0
APP104847,25,33548.38,15.0,14219.95,720.0,3660.42,1,1,2,MORTGAGE,business,0
APP104848,28,67189.95,38.0,8253.34,749.0,2486.86,9,26,0,MORTGAGE,home_improvement,0
APP104849,65,19309.91,10.0,19286.55,588.0,5753.25,14,23,1,RENT,business,1
APP104850,66,116774.26,32.0,11925.52,536.0,1732.53,4,26,2,MORTGAGE,debt_consolidation,1
APP104851,56,23886.27,28.0,10238.12,552.0,6830.64,2,1,3,RENT,debt_consolidation,1
APP104852,26,37930.3,21.0,8934.99,596.0,3174.24,8,5,2,MORTGAGE,home_improvement,1
APP104853,24,19740.62,12.0,11797.1,645.0,8719.44,4,18,0,MORTGAGE,credit_card,0
APP104854,23,37078.97,19.0,16022.66,519.0,7246.04,11,10,3,MORTGAGE,home_improvement,1
APP104855,54,33966.37,33.0,13633.84,616.0,5341.2,4,23,1,MORTGAGE,business,1
APP104856,62,17244.58,7.0,7678.62,633.0,9671.26,0,0,1,MORTGAGE,car,1
APP104857,51,149180.68,23.0,20819.85,675.0,17078.23,4,13,1,RENT,debt_consolidation,0
APP104858,33,28348.56,30.0,14685.51,698.0,13558.86,12,5,1,MORTGAGE,debt_consolidation,0
APP104859,58,28360.96,25.0,12470.74,682.0,1722.11,0,20,0,MORTGAGE,home_improvement,0
APP104860,23,58954.31,5.0,10456.91,793.0,3028.15,13,18,1,MORTGAGE,credit_card,0
APP104861,61,89960.63,20.0,13360.12,737.0,3339.73,3,17,0,MORTGAGE,debt_consolidation,0
APP104862,64,63781.5,7.0,3297.74,667.0,8191.79,4,17,2,RENT,debt_consolidation,1
APP104863,56,19918.61,37.0,11439.02,572.0,3236.4,11,2,1,MORTGAGE,debt_consolidation,1
APP104864,64,40414.93,14.0,26479.07,595.0,3136.34,13,7,1,MORTGAGE,debt_consolidation,1
APP104865,49,14176.11,16.0,11293.61,535.0,2731.64,3,20,1,OWN,debt_consolidation,1
APP104866,43,57002.62,34.0,10405.46,662.0,6242.35,13,7,5,OWN,other,1
APP104867,36,16033.02,17.0,6922.07,676.0,8166.05,11,28,0,RENT,business,1
APP104868,66,24304.08,7.0,13301.56,721.0,1864.44,0,2,0,RENT,debt_consolidation,0
APP104869,55,36257.42,35.0,8803.95,671.0,3257.15,6,10,2,MORTGAGE,home_improvement,0
APP104870,30,45365.32,25.0,21711.12,734.0,1079.2,3,10,0,OWN,car,0
APP104871,67,31873.58,24.0,5894.81,735.0,725.35,1,3,0,RENT,credit_card,0
APP104872,23,77617.01,3.0,7544.82,567.0,7242.58,13,29,1,RENT,credit_card,1
APP104873,49,52136.46,17.0,6901.36,608.0,6325.48,12,7,4,RENT,debt_consolidation,1
APP104874,30,50129.37,18.0,29754.85,649.0,5641.61,13,27,0,MORTGAGE,car,0
APP104875,53,19639.53,10.0,8832.03,593.0,17493.46,9,19,3,MORTGAGE,debt_consolidation,1
APP104876,41,84938.6,22.0,7123.49,630.0,1286.15,10,16,1,RENT,credit_card,1
APP104877,42,24305.73,9.0,2823.25,674.0,930.68,9,29,1,OWN,credit_card,0
APP104878,53,86575.42,18.0,5728.32,640.0,2000.85,0,0,0,OWN,car,0
APP104879,58,99817.37,32.0,13585.13,650.0,901.71,2,24,0,RENT,car,0
APP104880,39,46926.05,29.0,13552.49,574.0,3008.86,13,25,3,MORTGAGE,home_improvement,1
APP104881,69,60840.23,11.0,6696.08,690.0,7834.46,9,23,1,MORTGAGE,debt_consolidation,0
APP104882,45,7774.0,8.0,6923.01,684.0,6230.73,4,17,1,OWN,home_improvement,0
APP104883,28,32941.84,0.0,30209.83,588.0,11181.47,11,10,2,RENT,home_improvement,1
APP104884,21,63012.15,13.0,49902.57,546.0,6611.82,7,4,0,MORTGAGE,home_improvement,1
APP104885,30,57656.32,0.0,19729.37,748.0,3557.34,14,18,0,MORTGAGE,credit_card,0
APP104886,54,19734.79,5.0,25224.42,789.0,3226.75,7,13,0,RENT,debt_consolidation,0
APP104887,47,31355.31,39.0,28648.47,668.0,6974.14,10,12,2,RENT,home_improvement,0
APP104888,37,10217.09,34.0,37374.46,621.0,1445.01,14,28,0,RENT,credit_card,1
APP104889,44,44644.95,22.0,8257.22,733.0,386.78,6,1,0,OWN,credit_card,0
APP104890,62,14162.26,,5843.23,687.0,6715.53,13,6,1,OWN,car,1
APP104891,49,63910.5,19.0,29735.41,633.0,5927.95,12,14,1,MORTGAGE,home_improvement,0
APP104892,23,65602.06,24.0,5549.28,727.0,17247.79,0,28,0,MORTGAGE,business,0
APP104893,23,28647.36,36.0,5339.26,585.0,8579.65,0,16,1,RENT,credit_card,0
APP104894,44,47128.72,3.0,5413.33,594.0,6293.94,1,14,1,MORTGAGE,credit_card,0
APP104895,40,32579.89,14.0,9146.83,,3828.76,6,25,1,RENT,credit_card,0
APP104896,62,40984.7,4.0,3009.03,659.0,2568.55,12,22,2,RENT,debt_consolidation,0
APP104897,49,20462.93,31.0,4188.65,700.0,3927.65,10,22,0,MORTGAGE,debt_consolidation,0
APP104898,58,49575.22,32.0,6813.06,745.0,10552.38,11,19,1,MORTGAGE,business,0
APP104899,49,15985.02,28.0,4829.24,525.0,7121.91,5,13,0,MORTGAGE,business,1
APP104900,37,14545.47,24.0,18721.86,653.0,10377.39,0,17,0,MORTGAGE,debt_consolidation,0
APP104901,53,34167.69,19.0,9936.69,802.0,5352.78,0,14,1,MORTGAGE,debt_consolidation,0
APP104902,51,32675.42,0.0,13991.61,602.0,2393.15,2,13,1,MORTGAGE,debt_consolidation,0
APP104903,56,41612.29,30.0,13101.97,592.0,12437.4,1,23,1,OWN,car,0
APP104904,30,26245.41,35.0,8742.37,470.0,11568.82,14,17,2,OWN,car,1
APP104905,52,93231.96,38.0,17905.78,658.0,5701.13,2,8,2,OWN,other,0
APP104906,34,39352.02,13.0,12981.61,696.0,7667.71,4,19,3,RENT,other,0
APP104907,59,40800.14,8.0,8176.01,696.0,7337.56,12,10,1,MORTGAGE,credit_card,0
APP104908,60,40079.37,26.0,3603.48,567.0,3378.82,3,24,0,RENT,debt_consolidation,1
APP104909,51,59961.32,0.0,13526.35,,3991.53,10,27,1,OWN,debt_consolidation,0
APP104910,67,48436.49,2.0,4643.47,667.0,2373.83,6,18,0,RENT,credit_card,0
APP104911,47,45297.58,32.0,12433.75,654.0,3979.66,11,22,2,MORTGAGE,car,1
APP104912,22,52469.75,38.0,10376.86,562.0,11211.25,4,4,0,RENT,car,1
APP104913,50,14584.18,16.0,4375.51,656.0,9631.98,13,28,1,OWN,debt_consolidation,1
APP104914,59,14862.2,20.0,11556.9,584.0,7683.04,10,20,1,MORTGAGE,credit_card,1
APP104915,25,34960.38,21.0,11101.01,500.0,10586.58,4,26,0,OWN,car,1
APP104916,26,32897.87,5.0,11125.2,704.0,3669.27,9,22,2,MORTGAGE,credit_card,0
APP104917,34,48528.42,8.0,10809.69,661.0,1922.43,11,22,1,MORTGAGE,credit_card,0
APP104918,62,36680.79,11.0,6691.32,697.0,4335.1,14,3,1,MORTGAGE,car,0
APP104919,46,48578.31,33.0,14114.61,607.0,4618.61,5,7,1,RENT,credit_card,1
APP104920,68,19481.15,17.0,6551.22,700.0,8438.75,14,10,1,RENT,debt_consolidation,1
APP104921,63,,28.0,5193.93,731.0,7399.42,11,15,0,OWN,business,0
APP104922,48,18573.14,7.0,14835.53,790.0,11031.0,6,12,0,MORTGAGE,business,0
APP104923,54,44065.35,38.0,17358.86,715.0,980.51,10,12,0,MORTGAGE,car,0
APP104924,37,14198.02,35.0,14238.7,680.0,2595.6,8,16,3,RENT,credit_card,1
APP104925,25,43224.17,19.0,8740.15,539.0,4568.37,14,11,1,MORTGAGE,car,1
APP104926,40,17422.2,9.0,3091.22,641.0,7211.87,0,17,2,RENT,car,1
APP104927,50,29978.51,39.0,24077.04,536.0,26252.31,11,23,0,MORTGAGE,credit_card,1
APP104928,29,56809.78,32.0,3062.36,584.0,2248.8,12,18,3,MORTGAGE,credit_card,1
APP104929,31,40688.06,20.0,14067.7,806.0,2785.36,0,11,1,OWN,other,0
APP104930,21,15949.29,10.0,35106.52,568.0,3502.87,7,28,3,OWN,credit_card,1
APP104931,56,25946.79,24.0,10825.72,462.0,2706.86,10,4,1,MORTGAGE,debt_consolidation,1
APP104932,65,17142.41,14.0,11786.85,715.0,2414.89,12,0,0,MORTGAGE,debt_consolidation,0
APP104933,61,15562.52,26.0,12426.57,596.0,5098.66,1,10,0,RENT,credit_card,1
APP104934,39,38516.1,33.0,11146.72,711.0,10795.84,4,16,2,RENT,credit_card,1
APP104935,50,48057.29,19.0,40553.12,556.0,5407.17,8,24,0,OWN,debt_consolidation,1
APP104936,68,45265.61,1.0,5967.61,615.0,2470.63,9,17,0,MORTGAGE,credit_card,1
APP104937,49,49085.23,22.0,5534.54,745.0,4200.77,2,15,1,OWN,debt_consolidation,0
APP104938,35,36099.87,34.0,8131.49,544.0,2141.21,12,9,2,RENT,business,1
APP104939,37,31675.69,8.0,28127.39,636.0,10790.51,7,0,1,OWN,home_improvement,1
APP104940,56,21236.26,38.0,7001.46,673.0,15945.35,6,11,1,MORTGAGE,credit_card,1
APP104941,42,29142.71,14.0,12812.53,592.0,1371.81,11,18,0,OWN,car,1
