transaction_id,user_id,amount,timestamp,merchant_category,location,device_type,hour_of_day,is_weekend,distance_from_home,is_fraud
TXN1028183,642,22.13,2025-03-19 10:56:00,restaurant,domestic,mobile,6,0,11.32,0
TXN1046969,2123,336.35,2025-03-19 10:57:00,gas_station,domestic,mobile,19,0,24.9,1
TXN1002457,6,5.91,2025-03-19 11:03:00,electronics,domestic,mobile,5,0,17.28,0
TXN1023710,2358,11.75,2025-03-19 11:04:00,electronics,domestic,mobile,13,0,30.31,0
TXN1016150,1487,28.55,2025-03-19 11:05:00,online_retail,domestic,pos,2,0,15.51,0
TXN1024987,2046,17.91,2025-03-19 11:07:00,restaurant,domestic,pos,14,1,12.42,0
TXN1022883,1631,1.09,2025-03-19 11:19:00,grocery,domestic,mobile,19,1,44.04,0
TXN1029132,566,5.18,2025-03-19 11:21:00,electronics,domestic,web,19,1,22.38,0
TXN1024093,2678,7.78,2025-03-19 11:23:00,travel,domestic,pos,17,0,35.48,0
TXN1037865,463,542.85,2025-03-19 11:28:00,electronics,domestic,web,4,0,50.02,1
TXN1013548,854,20.26,2025-03-19 11:47:00,entertainment,domestic,pos,9,0,61.82,0
TXN1049839,1008,72.28,2025-03-19 11:49:00,online_retail,domestic,web,0,1,81.85,0
TXN1024801,2491,11.26,2025-03-19 11:56:00,restaurant,domestic,mobile,3,1,85.87,0
TXN1017794,2157,130.06,2025-03-19 12:05:00,gas_station,domestic,mobile,7,1,42.63,0
TXN1037294,95,7.95,2025-03-19 12:05:00,electronics,domestic,mobile,20,0,49.69,0
TXN1049178,191,11.54,2025-03-19 12:07:00,electronics,domestic,mobile,11,1,40.68,0
TXN1021654,344,7.96,2025-03-19 12:09:00,grocery,domestic,web,13,0,24.24,0
TXN1028199,2322,6.43,2025-03-19 12:26:00,gas_station,domestic,mobile,7,0,6.52,0
TXN1047095,215,33.4,2025-03-19 12:30:00,restaurant,domestic,mobile,7,1,68.29,1
TXN1041857,85,50.62,2025-03-19 12:37:00,gas_station,domestic,pos,2,1,43.76,0
TXN1022708,2667,81.72,2025-03-19 12:41:00,utilities,international,mobile,1,0,4.28,1
TXN1008669,2682,11.3,2025-03-19 12:45:00,electronics,domestic,mobile,16,1,42.8,0
TXN1045980,1549,6.34,2025-03-19 12:45:00,gas_station,domestic,mobile,11,1,1.26,0
TXN1009781,688,12.23,2025-03-19 12:46:00,gas_station,domestic,mobile,5,0,36.16,0
TXN1008453,2238,174.95,2025-03-19 12:56:00,travel,domestic,mobile,5,0,45.9,0
TXN1021218,244,507.21,2025-03-19 13:15:00,gas_station,international,web,3,1,8.76,1
TXN1027391,2533,10.65,2025-03-19 13:30:00,online_retail,domestic,mobile,14,1,27.04,0
TXN1007256,1050,8.82,2025-03-19 13:36:00,online_retail,domestic,web,8,1,45.53,0
TXN1002498,1156,84.04,2025-03-19 13:38:00,entertainment,domestic,mobile,9,0,59.9,0
TXN1048997,2818,58.75,2025-03-19 13:41:00,restaurant,domestic,web,16,1,51.14,0
TXN1018768,2516,11.33,2025-03-19 13:44:00,online_retail,domestic,web,6,1,113.32,1
TXN1008680,1290,152.17,2025-03-19 13:57:00,restaurant,domestic,web,16,0,17.24,0
TXN1039951,2785,20.73,2025-03-19 14:17:00,entertainment,domestic,web,2,0,35.59,0
TXN1040141,1623,95.37,2025-03-19 14:20:00,entertainment,domestic,mobile,12,0,48.91,0
TXN1036962,1213,7.76,2025-03-19 14:47:00,entertainment,domestic,mobile,20,0,47.04,0
TXN1005318,710,21.83,2025-03-19 14:50:00,restaurant,domestic,mobile,19,0,15.11,0
TXN1009368,2707,139.65,2025-03-19 14:52:00,grocery,domestic,pos,0,1,51.26,0
TXN1000400,2024,422.21,2025-03-19 14:54:00,gas_station,domestic,mobile,6,1,1.7,0
TXN1006759,1362,15.59,2025-03-19 14:56:00,grocery,domestic,web,13,1,7.96,0
TXN1033880,2169,125.9,2025-03-19 15:04:00,gas_station,domestic,mobile,5,0,12.9,0
TXN1019367,541,71.12,2025-03-19 15:04:00,utilities,domestic,pos,22,1,57.68,0
TXN1009717,2363,47.38,2025-03-19 15:15:00,travel,domestic,mobile,13,0,21.59,0
TXN1048989,74,4.3,2025-03-19 15:25:00,entertainment,domestic,mobile,2,0,39.23,0
TXN1038141,2193,103.23,2025-03-19 15:27:00,utilities,domestic,mobile,11,1,25.57,0
TXN1023008,1159,19.73,2025-03-19 15:27:00,restaurant,domestic,mobile,0,0,40.99,0
TXN1000718,1746,49.14,2025-03-19 15:30:00,utilities,domestic,web,7,0,78.1,1
TXN1036567,536,21.36,2025-03-19 15:33:00,electronics,domestic,mobile,9,1,83.67,0
TXN1013760,522,18.27,2025-03-19 15:35:00,grocery,domestic,mobile,17,1,19.03,0
TXN1032772,1459,19.16,2025-03-19 15:39:00,electronics,domestic,web,13,0,40.83,0
TXN1037116,2307,171.72,2025-03-19 15:39:00,gas_station,domestic,pos,10,0,41.27,0
TXN1034204,2957,6.8,2025-03-19 15:45:00,restaurant,domestic,mobile,10,0,16.12,0
TXN1010305,2878,13.49,2025-03-19 15:49:00,grocery,domestic,mobile,0,1,37.96,0
TXN1036221,2600,7.92,2025-03-19 15:51:00,electronics,domestic,pos,15,1,8.01,0
TXN1026739,799,3.57,2025-03-19 15:52:00,entertainment,domestic,web,17,1,15.8,0
TXN1033217,2926,9.08,2025-03-19 15:56:00,electronics,domestic,mobile,9,1,21.75,0
TXN1000127,1780,9.5,2025-03-19 16:06:00,utilities,domestic,pos,5,0,1.26,0
TXN1032172,1425,133.46,2025-03-19 16:06:00,gas_station,domestic,mobile,17,1,31.08,0
TXN1046568,879,3.37,2025-03-19 16:14:00,electronics,domestic,web,17,1,42.35,0
TXN1003513,578,164.41,2025-03-19 16:43:00,restaurant,domestic,mobile,20,0,40.61,0
TXN1007513,2909,17.96,2025-03-19 16:51:00,online_retail,domestic,web,18,1,3.17,0
TXN1028984,2854,14.84,2025-03-19 17:00:00,gas_station,domestic,mobile,11,0,11.83,0
TXN1042484,2294,39.99,2025-03-19 17:01:00,grocery,domestic,pos,16,0,19.53,0
TXN1003414,2560,14.79,2025-03-19 17:11:00,gas_station,domestic,mobile,6,0,16.57,0
TXN1027936,2979,290.46,2025-03-19 17:18:00,travel,domestic,web,12,1,50.61,0
TXN1015430,862,2.61,2025-03-19 17:23:00,utilities,domestic,mobile,2,0,51.44,0
TXN1047480,617,36.76,2025-03-19 17:27:00,travel,domestic,pos,20,1,4.5,0
TXN1008129,2118,3.99,2025-03-19 17:27:00,gas_station,domestic,web,10,1,25.54,0
TXN1026559,818,28.18,2025-03-19 17:29:00,gas_station,domestic,mobile,18,1,23.4,0
TXN1037868,2644,3.46,2025-03-19 17:45:00,gas_station,domestic,web,12,0,56.14,0
TXN1005538,336,280.67,2025-03-19 17:46:00,travel,domestic,mobile,19,0,24.98,0
TXN1018684,730,7.03,2025-03-19 17:57:00,entertainment,domestic,mobile,15,0,12.17,0
TXN1028238,2245,48.33,2025-03-19 18:06:00,grocery,domestic,mobile,10,1,94.01,0
TXN1006063,1455,25.03,2025-03-19 18:15:00,travel,domestic,mobile,8,1,53.05,0
TXN1048646,1530,228.95,2025-03-19 18:17:00,entertainment,domestic,mobile,23,0,88.53,0
TXN1025796,1120,9.72,2025-03-19 18:19:00,restaurant,domestic,web,10,0,6.1,0
TXN1013571,2949,20.91,2025-03-19 18:20:00,entertainment,domestic,mobile,19,0,93.94,0
TXN1008451,2808,28.64,2025-03-19 18:21:00,travel,domestic,mobile,18,0,25.16,0
TXN1003383,923,85.58,2025-03-19 18:23:00,gas_station,domestic,pos,15,1,54.0,0
TXN1030932,1233,213.78,2025-03-19 18:25:00,grocery,domestic,mobile,20,0,56.96,0
TXN1021862,2529,50.17,2025-03-19 18:31:00,travel,domestic,mobile,11,0,30.56,0
TXN1036810,1774,31.83,2025-03-19 18:35:00,electronics,domestic,mobile,9,1,8.56,0
TXN1011273,515,20.07,2025-03-19 18:37:00,entertainment,domestic,web,21,1,37.58,0
TXN1006783,2162,113.7,2025-03-19 18:37:00,online_retail,domestic,mobile,1,0,16.32,0
TXN1012058,975,106.21,2025-03-19 18:38:00,travel,domestic,web,15,0,5.55,0
TXN1032779,1891,8.65,2025-03-19 18:39:00,travel,domestic,web,6,0,34.78,0
TXN1020965,1520,18.27,2025-03-19 18:44:00,restaurant,domestic,mobile,3,1,4.03,0
TXN1023611,1001,102.69,2025-03-19 18:47:00,entertainment,domestic,mobile,20,0,27.75,0
TXN1005277,2214,141.11,2025-03-19 18:49:00,utilities,domestic,mobile,9,1,0.25,0
TXN1035305,2818,22.54,2025-03-19 18:49:00,gas_station,domestic,mobile,21,0,39.4,0
TXN1010774,1083,14.23,2025-03-19 18:49:00,gas_station,domestic,pos,3,1,23.45,0
TXN1001092,2422,35.9,2025-03-19 18:50:00,utilities,domestic,mobile,8,0,54.56,0
TXN1010369,560,89.89,2025-03-19 18:59:00,online_retail,domestic,pos,7,1,89.11,0
TXN1003040,1387,24.83,2025-03-19 19:03:00,electronics,domestic,web,17,0,5.78,0
TXN1039258,452,24.1,2025-03-19 19:06:00,restaurant,domestic,mobile,23,0,0.78,0
TXN1028811,1421,9.32,2025-03-19 19:08:00,travel,domestic,mobile,6,0,28.85,0
TXN1049790,2137,6.43,2025-03-19 19:10:00,entertainment,domestic,web,2,0,31.91,0
TXN1018467,2030,10.4,2025-03-19 19:21:00,utilities,domestic,web,10,1,9.19,0
TXN1025415,2946,26.47,2025-03-19 19:23:00,gas_station,domestic,pos,17,0,19.49,0
TXN1042974,2029,17.87,2025-03-19 19:34:00,utilities,domestic,mobile,8,1,25.98,0
TXN1044006,141,31.34,2025-03-19 19:35:00,online_retail,international,mobile,2,1,72.04,1
TXN1038992,180,18.29,2025-03-19 19:38:00,entertainment,domestic,web,3,1,47.85,0
TXN1035052,697,64.11,2025-03-19 19:44:00,gas_station,domestic,web,22,1,2.29,0
TXN1006446,604,49.31,2025-03-19 19:48:00,utilities,domestic,web,9,1,19.69,0
TXN1018256,2954,7.92,2025-03-19 19:50:00,entertainment,domestic,pos,1,0,66.67,0
TXN1041448,677,33.49,2025-03-19 19:56:00,online_retail,domestic,mobile,8,0,35.8,0
TXN1012055,2859,37.84,2025-03-19 20:00:00,electronics,domestic,mobile,18,0,14.95,0
TXN1020449,2763,32.77,2025-03-19 20:03:00,utilities,domestic,web,19,1,86.61,0
TXN1042505,1828,105.98,2025-03-19 20:20:00,gas_station,domestic,mobile,2,0,7.09,0
TXN1025445,1342,7.71,2025-03-19 20:32:00,gas_station,domestic,mobile,1,0,6.25,0
TXN1025623,2585,106.5,2025-03-19 20:35:00,utilities,domestic,mobile,15,1,23.0,0
TXN1024593,58,44.31,2025-03-19 20:43:00,travel,domestic,mobile,0,0,42.24,0
TXN1015215,36,47.3,2025-03-19 20:46:00,grocery,domestic,web,3,0,12.18,0
TXN1006900,1239,46.29,2025-03-19 20:51:00,travel,domestic,web,19,1,20.47,0
TXN1007845,422,20.93,2025-03-19 21:06:00,online_retail,domestic,web,4,0,1.69,0
TXN1027499,2026,16.82,2025-03-19 21:07:00,travel,domestic,mobile,8,0,31.29,1
TXN1033358,2888,21.44,2025-03-19 21:20:00,gas_station,international,web,6,0,25.99,0
TXN1016103,29,64.02,2025-03-19 21:29:00,online_retail,domestic,mobile,13,0,34.09,0
TXN1045343,1807,153.27,2025-03-19 21:31:00,travel,domestic,pos,20,0,28.49,0
TXN1013089,1961,86.02,2025-03-19 21:43:00,online_retail,domestic,mobile,20,0,12.67,0
TXN1021065,681,29.76,2025-03-19 21:45:00,grocery,domestic,web,12,1,0.44,0
TXN1005661,2086,60.84,2025-03-19 21:51:00,travel,domestic,pos,16,0,53.6,0
TXN1047159,1040,13.02,2025-03-19 21:56:00,travel,domestic,pos,7,1,4.88,0
TXN1029458,2654,47.7,2025-03-19 21:56:00,restaurant,domestic,web,14,0,0.35,0
TXN1023781,2923,79.73,2025-03-19 22:03:00,entertainment,domestic,web,6,0,12.32,0
TXN1006109,1219,27.51,2025-03-19 22:06:00,utilities,domestic,web,15,0,56.08,0
TXN1021096,1694,20.72,2025-03-19 22:08:00,utilities,domestic,mobile,21,0,3.63,0
TXN1042817,2586,29.12,2025-03-19 22:08:00,entertainment,domestic,pos,19,0,86.35,0
TXN1045629,1147,76.36,2025-03-19 22:14:00,online_retail,domestic,web,0,0,38.46,1
TXN1011600,576,75.91,2025-03-19 22:17:00,entertainment,domestic,pos,13,0,57.73,0
TXN1026080,1136,50.2,2025-03-19 22:20:00,online_retail,domestic,mobile,2,0,28.03,0
TXN1046770,86,42.08,2025-03-19 22:23:00,utilities,international,web,0,0,36.67,1
TXN1040661,559,37.61,2025-03-19 22:28:00,travel,domestic,mobile,4,0,3.37,0
TXN1038752,1916,47.47,2025-03-19 22:34:00,electronics,domestic,mobile,18,1,16.36,0
TXN1024176,1250,42.38,2025-03-19 22:35:00,travel,domestic,mobile,19,1,24.8,0
TXN1006074,2799,25.25,2025-03-19 22:37:00,utilities,domestic,mobile,13,1,17.58,0
TXN1022408,132,17.28,2025-03-19 22:42:00,entertainment,domestic,web,9,0,14.88,0
TXN1048159,2348,40.55,2025-03-19 22:45:00,electronics,domestic,mobile,14,0,53.02,1
TXN1034115,845,50.0,2025-03-19 22:46:00,entertainment,domestic,web,9,1,63.7,0
TXN1008739,144,113.88,2025-03-19 22:47:00,gas_station,domestic,web,23,0,18.04,0
TXN1025455,2381,26.12,2025-03-19 22:56:00,gas_station,domestic,mobile,17,0,16.15,0
TXN1023867,2903,98.08,2025-03-19 23:04:00,gas_station,domestic,web,0,0,1.54,0
TXN1035686,566,37.73,2025-03-19 23:13:00,utilities,domestic,pos,0,0,15.85,0
TXN1049865,2462,2.4,2025-03-19 23:28:00,grocery,domestic,web,23,1,36.64,0
TXN1029262,449,10.17,2025-03-19 23:29:00,gas_station,domestic,mobile,0,0,4.0,0
TXN1005968,1404,16.49,2025-03-19 23:33:00,electronics,domestic,web,0,0,3.69,0
TXN1040417,373,27.97,2025-03-19 23:34:00,grocery,domestic,web,17,0,20.58,0
TXN1037942,1007,100.28,2025-03-19 23:36:00,gas_station,domestic,web,0,0,20.83,0
TXN1005595,1338,38.26,2025-03-19 23:36:00,gas_station,domestic,mobile,8,1,10.67,0
TXN1032017,83,20.68,2025-03-19 23:37:00,electronics,domestic,web,3,1,12.68,0
TXN1049729,2594,29.56,2025-03-19 23:38:00,travel,domestic,mobile,23,1,53.0,0
TXN1018412,268,62.1,2025-03-19 23:58:00,grocery,domestic,mobile,21,1,46.6,0
TXN1036012,488,35.16,2025-03-19 23:58:00,restaurant,domestic,mobile,22,0,18.65,0
TXN1018054,1867,13.63,2025-03-19 23:59:00,online_retail,domestic,web,0,0,32.91,0
TXN1032174,2836,10.25,2025-03-19 23:59:00,entertainment,domestic,mobile,18,0,25.33,0
TXN1023751,1274,14.61,2025-03-20 00:05:00,grocery,domestic,web,15,0,14.78,0
TXN1001074,52,84.51,2025-03-20 00:06:00,electronics,domestic,web,13,1,58.98,0
TXN1037474,2234,72.81,2025-03-20 00:08:00,online_retail,international,mobile,5,1,73.26,0
TXN1028076,2974,42.67,2025-03-20 00:13:00,gas_station,domestic,mobile,6,0,52.97,0
TXN1006263,2299,9.78,2025-03-20 00:24:00,restaurant,domestic,web,4,1,10.53,1
TXN1031188,793,7.03,2025-03-20 00:26:00,travel,domestic,pos,0,1,38.82,0
TXN1018470,1984,12.42,2025-03-20 00:32:00,utilities,domestic,pos,19,1,26.21,0
TXN1002578,1345,106.37,2025-03-20 00:37:00,entertainment,domestic,web,14,0,45.8,0
TXN1033612,1136,102.8,2025-03-20 00:37:00,restaurant,domestic,web,6,0,39.05,0
TXN1041249,2907,37.31,2025-03-20 00:38:00,utilities,domestic,mobile,3,0,3.37,0
TXN1006064,2859,479.66,2025-03-20 00:43:00,gas_station,domestic,mobile,20,0,10.33,0
TXN1008041,1728,26.01,2025-03-20 00:48:00,travel,domestic,mobile,5,1,28.2,0
TXN1018335,616,363.7,2025-03-20 00:59:00,electronics,international,mobile,8,0,31.26,1
TXN1045968,1972,64.05,2025-03-20 01:05:00,travel,domestic,pos,10,0,42.0,0
TXN1036266,711,19.63,2025-03-20 01:16:00,online_retail,domestic,mobile,18,1,60.64,0
TXN1002503,2457,125.03,2025-03-20 01:18:00,grocery,domestic,pos,7,1,14.58,0
TXN1024805,480,400.46,2025-03-20 01:19:00,travel,domestic,mobile,2,0,12.96,0
TXN1032653,175,78.86,2025-03-20 01:23:00,utilities,domestic,mobile,15,0,24.3,0
TXN1013525,939,74.47,2025-03-20 01:36:00,electronics,domestic,web,10,1,3.78,0
TXN1048040,622,63.18,2025-03-20 01:39:00,gas_station,domestic,mobile,11,0,74.24,0
TXN1036844,190,26.48,2025-03-20 01:52:00,online_retail,domestic,mobile,17,0,29.36,0
TXN1020190,2149,42.02,2025-03-20 01:53:00,online_retail,domestic,mobile,10,1,12.38,0
TXN1033464,2319,32.62,2025-03-20 02:01:00,restaurant,domestic,web,11,0,93.61,0
TXN1040679,1256,39.83,2025-03-20 02:13:00,gas_station,domestic,mobile,4,0,30.69,0
TXN1009615,838,285.9,2025-03-20 02:26:00,gas_station,domestic,mobile,6,0,1.77,0
TXN1038703,2506,4.08,2025-03-20 02:34:00,utilities,domestic,pos,15,1,46.4,0
TXN1009845,1262,370.33,2025-03-20 02:37:00,grocery,domestic,mobile,9,1,0.24,0
TXN1010871,1679,21.53,2025-03-20 02:39:00,online_retail,international,pos,0,0,27.52,0
TXN1047065,215,10.53,2025-03-20 02:49:00,grocery,domestic,web,14,1,43.33,0
TXN1014616,192,213.09,2025-03-20 02:54:00,restaurant,international,mobile,13,1,62.58,1
TXN1006135,2718,39.29,2025-03-20 02:55:00,gas_station,international,mobile,15,0,34.67,1
TXN1028437,423,12.25,2025-03-20 02:56:00,electronics,domestic,pos,3,0,27.23,0
TXN1014548,2376,125.52,2025-03-20 02:56:00,gas_station,domestic,mobile,13,1,15.02,0
TXN1042780,1218,39.6,2025-03-20 03:01:00,electronics,domestic,mobile,16,1,4.66,0
TXN1001069,2709,398.31,2025-03-20 03:04:00,restaurant,domestic,pos,6,0,64.53,1
TXN1035520,1135,21.91,2025-03-20 03:09:00,utilities,domestic,mobile,23,1,26.72,0
TXN1044971,482,63.46,2025-03-20 03:27:00,gas_station,international,web,12,0,74.4,0
TXN1043529,1098,43.57,2025-03-20 03:33:00,entertainment,domestic,mobile,12,0,25.67,0
TXN1006850,1995,138.41,2025-03-20 03:34:00,utilities,domestic,web,10,0,13.43,0
TXN1006599,1618,21.4,2025-03-20 03:44:00,gas_station,domestic,mobile,18,0,86.9,0
TXN1045864,411,98.04,2025-03-20 03:46:00,grocery,domestic,mobile,17,1,33.13,0
TXN1048257,2410,73.91,2025-03-20 03:51:00,electronics,domestic,web,22,1,14.86,0
TXN1024264,1135,10.81,2025-03-20 03:53:00,travel,domestic,mobile,3,1,32.1,0
TXN1037137,281,11.42,2025-03-20 03:55:00,grocery,domestic,pos,19,0,8.74,0
TXN1016995,355,7.54,2025-03-20 03:56:00,grocery,domestic,mobile,10,1,13.2,0
TXN1048436,1014,41.07,2025-03-20 03:59:00,restaurant,domestic,mobile,7,1,0.48,0
TXN1040063,1063,1.33,2025-03-20 04:04:00,grocery,international,web,20,0,1.03,0
TXN1028066,1625,49.43,2025-03-20 04:07:00,restaurant,domestic,mobile,21,0,65.31,0
TXN1022527,2377,138.48,2025-03-20 04:10:00,gas_station,international,web,19,1,26.06,0
TXN1029521,1448,2.29,2025-03-20 04:14:00,grocery,domestic,web,3,1,9.12,0
TXN1001647,858,10.9,2025-03-20 04:29:00,electronics,domestic,pos,18,0,65.17,0
TXN1044915,1652,75.35,2025-03-20 04:30:00,travel,domestic,mobile,2,1,76.31,1
TXN1017651,1695,50.55,2025-03-20 04:30:00,grocery,domestic,mobile,23,0,5.09,0
TXN1039324,2865,13.08,2025-03-20 04:31:00,restaurant,domestic,mobile,23,1,20.24,0
TXN1033518,38,11.76,2025-03-20 04:34:00,electronics,domestic,web,20,1,9.42,0
TXN1021288,1216,26.93,2025-03-20 04:44:00,gas_station,domestic,web,2,0,63.99,1
TXN1003617,221,38.76,2025-03-20 04:45:00,grocery,domestic,web,17,0,46.32,0
TXN1001212,777,93.32,2025-03-20 05:03:00,gas_station,domestic,mobile,8,0,18.05,0
TXN1030925,2289,17.36,2025-03-20 05:06:00,electronics,domestic,web,16,0,11.22,0
TXN1007882,160,23.37,2025-03-20 05:10:00,online_retail,domestic,pos,6,0,13.94,0
TXN1024076,1519,23.01,2025-03-20 05:21:00,online_retail,domestic,mobile,6,1,11.51,0
TXN1001022,1056,20.23,2025-03-20 05:25:00,travel,domestic,mobile,17,1,8.5,0
TXN1037414,2587,180.08,2025-03-20 05:32:00,electronics,domestic,mobile,15,0,105.4,0
TXN1038750,2315,107.71,2025-03-20 05:34:00,electronics,domestic,web,10,1,36.54,0
TXN1004719,333,5.24,2025-03-20 05:39:00,gas_station,domestic,mobile,12,0,23.66,0
TXN1034777,2154,10.27,2025-03-20 05:40:00,utilities,international,pos,10,0,14.57,0
TXN1025081,1672,449.56,2025-03-20 05:45:00,travel,domestic,pos,11,0,10.93,0
TXN1018961,2451,22.01,2025-03-20 05:48:00,restaurant,international,pos,4,1,20.92,0
TXN1028527,1488,15.87,2025-03-20 05:54:00,grocery,international,mobile,6,0,3.53,0
TXN1003834,2610,8.99,2025-03-20 06:00:00,gas_station,domestic,web,8,0,31.66,0
TXN1023264,2842,28.56,2025-03-20 06:03:00,travel,domestic,web,1,1,27.1,0
TXN1001570,881,1.84,2025-03-20 06:13:00,travel,domestic,mobile,23,1,38.43,0
TXN1047940,2601,98.38,2025-03-20 06:15:00,utilities,domestic,pos,1,1,105.53,1
TXN1027685,1889,140.85,2025-03-20 06:28:00,restaurant,domestic,mobile,16,0,7.16,0
TXN1037457,2466,6.57,2025-03-20 06:30:00,utilities,domestic,mobile,11,1,39.97,0
TXN1030033,762,80.28,2025-03-20 06:30:00,gas_station,domestic,mobile,15,1,23.1,0
TXN1005344,2917,164.27,2025-03-20 06:31:00,travel,domestic,pos,4,1,10.01,0
TXN1037217,840,8.59,2025-03-20 06:33:00,utilities,international,mobile,4,1,20.68,0
TXN1009521,2971,9.06,2025-03-20 06:37:00,electronics,domestic,web,13,0,50.19,0
TXN1033222,2140,103.76,2025-03-20 06:42:00,entertainment,domestic,mobile,13,0,58.59,0
TXN1020115,1879,11.51,2025-03-20 06:55:00,utilities,domestic,web,4,0,88.61,1
TXN1013863,1867,43.69,2025-03-20 06:55:00,gas_station,domestic,web,13,0,14.34,0
TXN1017351,1601,16.25,2025-03-20 07:02:00,entertainment,domestic,mobile,18,1,49.34,0
TXN1012126,2887,7.5,2025-03-20 07:08:00,electronics,domestic,mobile,5,1,39.76,0
TXN1026990,538,6.95,2025-03-20 07:10:00,restaurant,domestic,mobile,23,1,48.86,0
TXN1034793,518,15.27,2025-03-20 07:14:00,grocery,domestic,pos,4,1,139.11,1
TXN1044680,1081,16.33,2025-03-20 07:17:00,entertainment,domestic,mobile,9,0,39.46,0
TXN1038571,1776,208.91,2025-03-20 07:17:00,electronics,domestic,mobile,8,0,2.23,0
TXN1046727,2635,49.98,2025-03-20 07:25:00,travel,domestic,pos,10,0,4.5,0
TXN1038241,2093,20.41,2025-03-20 07:32:00,restaurant,domestic,mobile,11,0,30.57,0
TXN1041531,2392,19.58,2025-03-20 07:34:00,electronics,domestic,web,13,1,25.24,0
TXN1040007,2226,17.15,2025-03-20 07:39:00,entertainment,international,pos,15,1,3.48,0
TXN1016225,1483,136.26,2025-03-20 07:41:00,electronics,domestic,web,7,1,40.4,0
TXN1011243,1434,37.6,2025-03-20 07:43:00,restaurant,domestic,mobile,22,0,24.41,0
TXN1030211,1738,72.18,2025-03-20 07:59:00,utilities,international,mobile,13,0,45.0,0
TXN1011689,1029,5.69,2025-03-20 08:14:00,gas_station,domestic,pos,13,1,59.72,0
TXN1029687,370,92.37,2025-03-20 08:15:00,restaurant,domestic,pos,18,0,41.08,0
TXN1005535,1774,9.59,2025-03-20 08:17:00,entertainment,domestic,mobile,17,1,13.58,0
TXN1028919,1535,30.17,2025-03-20 08:21:00,entertainment,domestic,web,2,0,71.65,1
TXN1014896,1273,58.63,2025-03-20 08:33:00,gas_station,domestic,pos,23,0,39.05,0
TXN1034964,2571,55.36,2025-03-20 08:36:00,entertainment,domestic,web,14,0,38.71,0
TXN1036640,226,3.2,2025-03-20 08:38:00,gas_station,domestic,pos,15,1,34.07,0
TXN1021086,595,118.24,2025-03-20 08:58:00,electronics,international,mobile,21,1,28.82,0
TXN1036150,1745,79.3,2025-03-20 08:58:00,grocery,domestic,mobile,11,0,33.79,0
TXN1003945,1125,61.45,2025-03-20 09:18:00,restaurant,domestic,mobile,23,1,4.91,0
TXN1005924,1300,235.75,2025-03-20 09:18:00,travel,domestic,mobile,7,0,76.59,0
TXN1036192,269,32.53,2025-03-20 09:23:00,online_retail,domestic,web,16,0,9.06,0
TXN1013150,2443,127.49,2025-03-20 09:30:00,electronics,domestic,web,6,0,0.35,0
TXN1027335,2042,25.1,2025-03-20 09:31:00,grocery,domestic,mobile,16,0,19.57,0
TXN1003977,206,242.92,2025-03-20 09:39:00,gas_station,domestic,mobile,23,1,35.78,1
TXN1002362,1389,27.18,2025-03-20 09:39:00,gas_station,domestic,mobile,13,1,36.51,0
TXN1021300,362,42.6,2025-03-20 09:53:00,gas_station,domestic,mobile,4,1,10.52,0
TXN1023311,2151,158.52,2025-03-20 09:59:00,electronics,domestic,web,23,0,83.18,1
TXN1009890,2429,2.81,2025-03-20 10:00:00,online_retail,domestic,mobile,16,0,44.59,0
TXN1007417,889,104.08,2025-03-20 10:01:00,travel,domestic,web,21,0,11.57,0
TXN1016386,1162,8.47,2025-03-20 10:06:00,electronics,domestic,mobile,11,0,52.58,0
TXN1034161,339,96.66,2025-03-20 10:08:00,grocery,domestic,pos,17,0,10.41,0
TXN1030511,96,9.15,2025-03-20 10:09:00,travel,domestic,web,18,0,137.27,0
TXN1038534,877,138.73,2025-03-20 10:10:00,electronics,domestic,mobile,20,1,76.05,1
TXN1019095,1279,113.16,2025-03-20 10:11:00,online_retail,domestic,web,23,0,31.59,0
TXN1013132,1866,13.4,2025-03-20 10:20:00,online_retail,domestic,web,11,0,47.08,0
